,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
17,2322159798,일반상가,상가,월세,23.05.24.,1/6,3000,37.509985,127.026675,1,남동향,"논현역 7분, 역세권, 1층 임대",26.4
18,2322159987,일반상가,상가,월세,23.05.24.,1/5,7000,37.518577,127.022164,1,남동향,"무권리, 신사역 4분, 역세권, 1층 임대",132.2
19,2322163550,일반상가,상가,월세,23.05.24.,1/9,8000,37.495324,127.032553,1,동향,역삼초교사거리.대로변.횡단보도앞.노출좋고.유동좋은.성업중인.1층상가,154.63
0,2322153843,일반상가,상가,월세,23.05.24.,3/3,5000,37.509568,127.022481,1,남서향,"논현역 대로변,무권리 3층,전면간판가능,미용",39.3
1,2322153537,일반상가,상가,월세,23.05.24.,1/4,5000,37.49438,127.033531,1,,대로변 사거리 코너. 가시성 좋은 점포. 현재 성업 중.,33.06
2,2322152768,일반상가,상가,월세,23.05.24.,1/3,3000,37.485719,127.036818,1,남서향,프랜차이즈매장 양재역 오피스상권 배후 아파트 오피스복합,30
3,2322156465,일반상가,상가,월세,23.05.24.,2/2,4000,37.508855,127.023644,1,서향,MiDAS 원하시는 상가 제가 찾아드리겠습니다,85.47
4,2322153289,일반상가,상가,월세,23.05.24.,1/5,8000,37.495656,127.032011,1,남향,프랜차이즈 추천자리 학원 학사등 학원수요 풍부 오피스복합상권,99
5,2322156648,일반상가,상가,월세,23.05.24.,2/14,7000,37.491732,127.031851,1,서향,"오피스밀집지역.먹자라인.유동성풍부.접근성,가시성탁월",78.03
6,2322156733,일반상가,상가,월세,23.05.24.,B1/6,12000,37.497804,127.053458,1,북향,실사진0.한티역 메인상권.대단지 아파트 인근.층고높은 상가 사무실 ,269.99
7,2322152625,일반상가,상가,월세,23.05.24.,1/5,2000,37.519036,127.02177,1,,MiDAS 원하시는 상가 제가 찾아드리겠습니다,46.28
8,2322153150,복합상가,상가,매매,23.05.24.,1/13,180000,37.504622,127.044153,1,남동향,추천상가매물 선릉역 역세권 오피스텔 상가 투자가치 굿 수익률 굿,49.39
9,2322157110,일반상가,상가,월세,23.05.24.,17/18,10000,37.499036,127.027679,1,남서향,의심의 여지 없는 역세권. 강남역 바로 앞이에요.,128.14
