,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
19,2320901233,단지내상가,상가,매매,23.05.16.,2/2,75000,37.534652,126.884821,1,북향,"재건축 투자 추천, 토지거래허가가능, 현재공실",26
0,2320814605,일반상가,상가,월세,23.05.16.,3/4,1000,37.52223,126.876948,1,북동향,오목교역 도보3분  삼익 현대아파트 입구  학원 공방 음악연습실  권리무,61.92
1,2320829033,복합상가,상가,월세,23.05.16.,2/10,15000,37.539156,126.866356,1,서향,,128.96
2,2320863933,일반상가,상가,매매,23.05.16.,1/6,85000,37.516874,126.871541,1,서향,"14, 최고의 위치,공실 걱정 없음,대출 불가",45.98
3,2320860634,일반상가,상가,월세,23.05.16.,1/4,4000,37.518858,126.87486,1,,무권리상가.1.2층다사용.업종협의가능.전화주세요,93.6
4,2320786350,일반상가,상가,월세,23.05.16.,5/5,3000,37.536003,126.827664,1,남동향,사진첨부 사거리 코너  6차선 대로변 노출 좋은 상가,136
5,2320828958,단지내상가,상가,월세,23.05.16.,B1/1,500,37.516528,126.847445,1,북서향,단지도로변상가 재건축진행중 매매가능 1.7억원,17.5
6,2320844956,일반상가,상가,월세,23.05.16.,1/3,2000,37.528282,126.861306,1,남서향,무권리 목동 로데오거리 코너,46.3
7,2320824830,일반상가,상가,월세,23.05.16.,1/4,3000,37.518646,126.873371,2,남서향,"무권리,1층20 지하30, 버스정류장 앞, 유동인구 바글, 자유업,공실",63.26
8,2320805664,일반상가,상가,월세,23.05.16.,1/5,2000,37.523833,126.873158,1,남동향,,27
9,2320830691,일반상가,상가,월세,23.05.16.,1/3,1000,37.51915,126.842122,1,남서향,신월4동먹자골목 유동인구많음,28
10,2320851524,일반상가,상가,월세,23.05.16.,1/5,1000,37.532169,126.836779,1,동향,양천구 신월동 신영시장 인근 1층 상가 냉난방기 권리금조정가능,50
11,2320821914,일반상가,상가,매매,23.05.16.,2/6,21000,37.517915,126.84039,1,남향,신월4동 중심 주택가 내 2층 상가. 투자로 추천.,66.92
12,2320783818,일반상가,상가,월세,23.05.16.,4/4,3000,37.514033,126.840339,2,남동향,남부순환로 대로변  면적대비 저렴 주차가능,261.09
13,2320815952,복합상가,상가,매매,23.05.16.,8/8,85000,37.522411,126.862024,1,남서향,음악연습실 성업중 장기임대 수익형,131.54
