,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
1,2323460540,단지내상가,상가,매매,23.06.02.,3/5,25000,37.570069,127.011953,1,남동향,동묘역10분 재개발구역지정고시 소액투자물건 추천,10.81
2,2323456150,일반상가,상가,매매,23.06.02.,B1/5,69000,37.5903,126.999545,1,남향,AA급지. 1층. 수요 폭발. 엄청난 매출. 입지 최강,61.7
3,2323480948,일반상가,상가,월세,23.06.02.,2/3,10000,37.572136,127.011664,1,남향,깔끔한 대로변 커피숖,163.76
4,2323474392,일반상가,상가,월세,23.06.02.,B1/15,16215,37.569848,126.981111,1,서향,"종로S급상권, 전용161, 요식업, 헬스피트니스전용추천",533
5,2323463406,일반상가,상가,월세,23.06.02.,1/2,5000,37.575464,127.015872,1,서향,동묘역5분 대로변1층 횡단보도앞상가 입주협의,68.7
6,2323460704,단지내상가,상가,월세,23.06.02.,B1/16,1500,37.572633,126.972242,1,동향,경희궁의아침4단지 지하에서 10년이상 음식업운영중 확장이전예정인상가,15.56
7,2323473842,일반상가,상가,월세,23.06.02.,2/3,13000,37.587136,126.981479,1,동향,허위매물주의.삼청동 대로변에 위치한 상가사무실 79p 주차가능,274.02
8,2323483338,일반상가,상가,월세,23.06.02.,1/1,3000,37.573907,126.990603,2,,"익선동, 한옥, 저렴한, 깔끔한 매물 , 음식점 가능 ",49.59
9,2323475516,일반상가,상가,월세,23.06.02.,1/18,8962,37.572662,126.981093,1,남향,광화문역 종각역 대형빌딩 1층상가 14.23p 주차가능 허위매물NO,47.04
10,2323498344,일반상가,상가,월세,23.06.02.,7/7,10000,37.569085,126.987062,1,서향,종각역 종로3가역 역세권 유동인구 많은 상가로 다양한 업종 가능,254.5
11,2323475817,일반상가,상가,월세,23.06.02.,2/2,2000,37.570388,127.006252,1,남향,"동대문 닭한마리골목, 외국인 관광객 문전성시, 권리금조정가",74.4
12,2323475475,일반상가,상가,월세,23.06.02.,B1/18,4828,37.572662,126.981093,1,남향,광화문역 종각역 대형빌딩 지하상가 33.51p 주차가능 허위매물NO,110.78
13,2323474141,일반상가,상가,월세,23.06.02.,3/3,6000,37.587136,126.981479,1,동향,허위매물주의.삼청동 대로변에 위치한 상가사무실 37p 주차가능,123.47
14,2323472110,일반상가,상가,월세,23.06.02.,B1/5,12500,37.581894,126.970411,1,동향,서촌 대로변 105p 대형상가 주차가능,347.11
15,2323417938,일반상가,상가,월세,23.06.02.,1/5,7000,37.568935,126.986276,1,남동향,종각역 청계천 앞 입지좋은 무권리 12층 상가 월세,79.34
16,2323448439,단지내상가,상가,매매,23.06.02.,1/2,92000,37.57084,126.963559,1,남서향,아파트 1층상가  현 소매점 임대중,33
17,2323446253,일반상가,상가,월세,23.06.02.,4/5,6000,37.57549,127.022342,1,남동향,"BEST 신설동역 1분 교통편리한 병원,의원 자리",121.49
18,2323435101,일반상가,상가,월세,23.06.02.,2/4,4000,37.606683,126.958302,1,동향,현재 당구장 영업하고 있습니다.,142.85
19,2323474219,일반상가,상가,월세,23.06.02.,2/3,7000,37.587136,126.981479,1,동향,삼청동 대로변에 위치한 상가사무실 42p 주차가능,150.55
0,2323408941,복합상가,상가,월세,23.06.02.,B1/29,7500,37.566735,126.966406,1,,"서대문역 디타워 돈의문 빌딩, 병의원 추천",122.31
1,2323414731,복합상가,상가,매매,23.06.02.,5/9,95000,37.610057,126.976307,1,남향,수익형 오피스텔 통매매 수익율 굿,299.94
2,2323415204,복합상가,상가,매매,23.06.02.,4/9,95000,37.610057,126.976307,1,남향,수익형 오피스텔 통매매 수익율 굿,299.94
3,2323395062,복합상가,상가,매매,23.06.02.,1/15,10000,37.571923,126.987261,1,남서향,인사동 초입에 위치한 대형빌딩 1층 구분상가,12.14
4,2323386900,일반상가,상가,매매,23.06.02.,1/2,150000,37.597702,126.962446,1,북동향,부암동 대로변 입지 좋은 상가건물 통매매,136.56
5,2323378017,일반상가,상가,월세,23.06.02.,1/4,2000,37.583876,126.997716,1,동향,위치좋은 무권리 상가,13.22
6,2323403462,복합상가,상가,월세,23.06.02.,B1/16,13785,37.574761,126.979294,1,,"광화문 케이트윈타워, 오피스상권, 상주인구 약 2500명",203.9
7,2323385557,일반상가,상가,매매,23.06.02.,B2/20,140000,37.570873,126.979815,1,남향,르메이에르종로타운 지하2층 현 주짓수 상가 2채 매도,92.23
