,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
2,2324320673,일반상가,상가,월세,23.06.08.,1/4,3500,37.477314,126.987246,1,남향,실사진 전용15 사당역 8분 대로변 1층 무권리 점포 식당 소매점 추천,50
3,2324339405,단지내상가,상가,월세,23.06.08.,1/6,10000,37.493309,126.986742,1,동향,전용17 방배 까페골목 신축 첫입주 상가 1층 무권리,56.65
4,2324275128,복합상가,상가,월세,23.06.08.,1/16,2000,37.497298,126.985703,5,남향,"무권리, 모든 업종 가능",25.63
5,2324289197,일반상가,상가,월세,23.06.08.,1/7,5000,37.475847,127.046066,8,북동향,"포이사거리, 대로변 1층, 가시성 우수, 무권리",125.96
6,2324239247,일반상가,상가,매매,23.06.08.,1/5,85000,37.488149,127.016962,1,남향,실20교대앞 이면코너 1층 구분상가 매매 현재 음식점 입점중,66.1
7,2324281744,일반상가,상가,월세,23.06.08.,1/5,3000,37.489503,126.988019,4,서향,"무권리 상가, 전용면적10, 수리완료, 시스템에어컨, 내부수도, 주차",33
8,2324270701,일반상가,상가,월세,23.06.08.,1/6,2000,37.491975,126.983593,3,남향,실10 이수역 리모델링 코너건물 1층무권리 음식점 다용도상가,33
9,2324338721,일반상가,상가,월세,23.06.08.,B1/6,10000,37.4931,126.991574,1,북향,함지박사거리 도로변 무권리 상가,149
10,2324352061,단지내상가,상가,월세,23.06.08.,B1/5,500,37.491841,127.027184,1,남동향,권리무.업종자유.서이초사거리 신축상가,7.66
11,2324312126,일반상가,상가,월세,23.06.08.,2/5,3000,37.483832,126.995352,1,남향,실사진 전용36 EV 내방역과 방배역사이 층고높음 상가 사무실 주차,150.42
12,2323008681,복합상가,상가,월세,23.05.31.,1/27,20000,37.497505,127.024533,1,남서향,,128.92
13,2324322512,일반상가,상가,월세,23.06.08.,B1/4,4000,37.49115,126.992243,1,동향,내방역세권 다용도 상가 사무실,250
14,2324323318,일반상가,상가,월세,23.06.08.,B1/5,2000,37.490549,126.993084,1,남향,내방역세권 깔끔한 다용도 상가,100
15,2324270014,일반상가,상가,월세,23.06.08.,B1/4,1500,37.510966,127.01911,1,북향,"논현역2분,반듯한구조,외부화장실,접근성최상급",72.7
16,2324200698,단지내상가,상가,월세,23.06.07.,4/5,4000,37.51516,127.017239,1,남향,"대로변, 사무실, 학원, 추천합니다.",157.18
17,2324236625,일반상가,상가,월세,23.06.07.,3/5,2000,37.481738,126.982277,1,서향,역세권 대로변 유동성 가시성 좋은 상가,59.5
18,2324234494,일반상가,상가,월세,23.06.07.,1/10,10000,37.485035,126.984458,1,서향,이수역도보3분 대로변안쪽 신축 1층상가 무권리 통유리 높은층고개방감,74.87
19,2324236593,일반상가,상가,월세,23.06.07.,5/5,2000,37.481738,126.982277,1,서향,대로변 유동성 가시성 최고 상가,59.5
0,2324181711,단지내상가,상가,월세,23.06.07.,3/5,5000,37.488818,127.027669,1,남향,,50.23
1,2324164214,단지내상가,상가,월세,23.06.07.,1/5,4000,37.491841,127.027184,1,남동향,,20.35
2,2324195062,단지내상가,상가,월세,23.06.07.,4/4,5000,37.501784,127.022447,1,동향,다용도 점포 학원 사무실등,79.3
3,2324169569,일반상가,상가,월세,23.06.07.,B1/6,2000,37.482854,126.982338,2,서향,"대로변,횡단보도앞, 전용44,연습실,창고,대여",146
4,2324144679,일반상가,상가,월세,23.06.07.,1/3,2000,37.481269,127.012481,1,동향,"예술의 전당 정문 대로변 1층, 가시성 및 위치 최상의 상가사무실",16.5
5,2324142401,단지내상가,상가,월세,23.06.07.,1/5,3000,37.491841,127.027184,1,남향,대단지중심상가 복층가능,18.82
6,2324183311,단지내상가,상가,월세,23.06.07.,1/5,3000,37.488818,127.027669,1,북향,테이크아웃  샌드위치가게등  손님이 유동이 많은 매장,24.3
7,2324173002,일반상가,상가,월세,23.06.07.,1/5,2000,37.492077,126.983601,1,남동향,이수역 역세권 코너위치 리모델링 무권리 다용도 상가 주차가능,33.1
8,2324137584,단지내상가,상가,월세,23.06.07.,1/5,5000,37.488818,127.027669,1,남향,,24
9,2324171340,일반상가,상가,월세,23.06.07.,B1/6,3000,37.489094,127.009978,1,남서향,서초역 평수대비 저렴한 상가사무실,143.6
10,2324156533,일반상가,상가,월세,23.06.07.,B1/3,5000,37.484673,126.985862,2,북동향,"전용72,다용도,헬스,필라테스,창고,스튜디오,무인샵,쇼핑몰사무실",234
11,2324163481,일반상가,상가,월세,23.06.07.,2/3,1000,37.484673,126.985862,1,북동향,"전용22, 이수역3분내, 다용도사무실",72
12,2324157894,일반상가,상가,월세,23.06.07.,B1/6,3000,37.517999,127.017423,1,남서향,"인테리어A급,건물외관우수,에폭시,조명",99.72
13,2324195867,일반상가,상가,월세,23.06.07.,1/4,3000,37.491931,126.983442,3,남향,이수역도보6분 동작대로 안쪽코너 몫좋은 무권리 1층상가  싱크대,78.49
14,2324176920,일반상가,상가,월세,23.06.07.,1/5,6000,37.477633,127.039177,1,,,115.5
15,2324181057,단지내상가,상가,월세,23.06.07.,3/5,2000,37.488818,127.027669,1,남향,5000세대  항아리 상권  남향  전면이  넓은 상가,13
16,2324141345,일반상가,상가,월세,23.06.07.,1/12,20000,37.486432,127.004556,3,서향,"서초역세권,1층대형상가,사무실,주차5대.",347.45
17,2324198164,단지내상가,상가,월세,23.06.07.,2/46,3000,37.48301,127.016038,1,서향,"JM사진유, 초역세권 대단지아파트 상가",87.48
18,2324151024,일반상가,상가,월세,23.06.07.,1/4,3000,37.493192,126.986205,1,동향,카페골목 대로변1층 코너자리 싱크대 높은층고,52.9
19,2324153780,일반상가,상가,매매,23.06.07.,4/10,25000,37.505515,127.007087,1,북향,창고 커텐 침구  판매업  자유업,6.65
0,2324126907,단지내상가,상가,월세,23.06.07.,1/5,2000,37.491841,127.027184,1,남향,서초 독수리 오형제인 대단지중심상권 접근성최고,18.82
1,2324112997,복합상가,상가,월세,23.06.07.,1/12,8000,37.494395,127.027689,2,동향,"강남역도보3분 근린생활시설업종 휴계음식점, 치킨호프, 카페등",53.84
2,2324125494,일반상가,상가,월세,23.06.07.,1/12,7750,37.489681,127.007593,1,남향,서초역 입구 280세대청년주택 1층 무권리 상가,93.6
3,2324117570,일반상가,상가,월세,23.06.07.,1/5,2000,37.489001,126.987794,1,동향,도로변 1층 전면넓은 무권리상가 카페 대리점 전시장 등 다양한 업종 추천,56.24
4,2324119526,일반상가,상가,월세,23.06.07.,1/4,19300,37.488268,126.993853,2,남서향,내방초역세권 1층 무권리 대로변상가 유동인구 많은위치 강추자리,204.6
5,2324099967,일반상가,상가,월세,23.06.07.,B1/3,2000,37.50495,127.01986,1,남서향,"반포동 주거상권 코너 1층 무권리상가, 다용도협의",47.05
6,2324010032,일반상가,상가,월세,23.06.07.,B1/5,2000,37.493051,127.029322,1,서향,s즉시입주 대로변 무권리 강남역 도보5분 최적위치,49.6
7,2324114430,일반상가,상가,월세,23.06.07.,1/6,10000,37.471862,127.039155,3,서향,O무권리 코너1층O 복층구조 높은천정 2면 통유리 노출좋은 상가,115.7
8,2324037434,일반상가,상가,매매,23.06.07.,2/6,96000,37.481835,127.042174,2,북동향,홀 구조 현재 요가 교실 운영 중인 2종 근생 용도 상가 매매,100.42
9,2324120840,일반상가,상가,월세,23.06.07.,3/4,10000,37.478111,126.982078,3,서향,더블역세권 도보3분 도로변 최고상권 최고최고최고 여기서 부자되세요,100
10,2323987612,일반상가,상가,월세,23.06.07.,1/3,6000,37.481153,126.982245,3,남서향,이수사당역 대로변 입지우수 통창 뷰최상급 무권리 1층상가,89.64
11,2323968124,일반상가,상가,월세,23.06.07.,1/5,3000,37.493192,126.986205,1,동향,카페골목 메인대로변 1층 코너 성업중 전면노출 접근성 인테리어 최상,66
12,2324094163,일반상가,상가,월세,23.06.07.,B1/5,2000,37.490549,126.993084,1,남서향,내방역 역세권 실32 컨디션 좋은 반지층  다용도 사무실,105.8
13,2324067458,일반상가,상가,월세,23.06.07.,B1/7,10000,37.493602,127.001994,1,남향,한층전체 무권리 상가 코너 단독자리 업종무관 위치굿,462.8
14,2323959968,단지내상가,상가,월세,23.06.07.,1/12,8000,37.494395,127.027689,1,동향,무권리 신축상가 시스템에어컨 뭐든되는자리,53.84
